# lat	lon	mean_temp_z1	std_temp_z1	mean_temp_z2	std_temp_z2
176.0095	-38.7319	100.74	87.17	175.61	81.76
176.0118	-38.7319	100.80	86.71	175.66	81.30
176.0141	-38.7319	100.87	86.26	175.71	80.84
176.0165	-38.7319	100.95	85.82	175.77	80.40
176.0188	-38.7319	101.02	85.40	175.82	79.97
176.0211	-38.7319	101.09	84.98	175.88	79.54
176.0234	-38.7319	101.17	84.57	175.94	79.13
176.0258	-38.7319	101.25	84.18	176.01	78.74
176.0281	-38.7319	101.33	83.80	176.07	78.35
176.0304	-38.7319	101.41	83.42	176.14	77.97
176.0327	-38.7319	101.49	83.06	176.21	77.61
176.0351	-38.7319	101.57	82.72	176.28	77.26
176.0374	-38.7319	101.65	82.38	176.36	76.92
176.0397	-38.7319	101.74	82.05	176.44	76.59
176.0420	-38.7319	101.82	81.74	176.52	76.27
176.0443	-38.7319	101.91	81.44	176.60	75.97
176.0467	-38.7319	102.00	81.15	176.69	75.68
176.0490	-38.7319	102.08	80.87	176.78	75.41
176.0513	-38.7319	102.17	80.61	176.87	75.14
176.0536	-38.7319	102.26	80.35	176.96	74.89
176.0560	-38.7319	102.34	80.11	177.06	74.66
176.0583	-38.7319	102.43	79.89	177.16	74.44
176.0606	-38.7319	102.51	79.67	177.26	74.23
176.0629	-38.7319	102.60	79.47	177.37	74.03
176.0653	-38.7319	102.68	79.28	177.48	73.86
176.0676	-38.7319	102.76	79.10	177.59	73.69
176.0699	-38.7319	102.84	78.93	177.70	73.54
176.0722	-38.7319	102.92	78.78	177.82	73.41
176.0745	-38.7319	103.00	78.63	177.94	73.29
176.0769	-38.7319	103.07	78.51	178.06	73.18
176.0792	-38.7319	103.14	78.39	178.18	73.09
176.0815	-38.7319	103.20	78.28	178.30	73.02
176.0838	-38.7319	103.27	78.19	178.43	72.96
176.0862	-38.7319	103.32	78.11	178.55	72.92
176.0885	-38.7319	103.38	78.04	178.68	72.90
176.0908	-38.7319	103.42	77.99	178.81	72.89
176.0931	-38.7319	103.47	77.94	178.93	72.90
176.0955	-38.7319	103.50	77.91	179.06	72.93
176.0978	-38.7319	103.53	77.88	179.18	72.97
176.1001	-38.7319	103.56	77.87	179.30	73.03
176.1024	-38.7319	103.57	77.87	179.42	73.11
176.1047	-38.7319	103.58	77.88	179.54	73.21
176.1071	-38.7319	103.59	77.91	179.66	73.32
176.1094	-38.7319	103.59	77.94	179.77	73.45
176.1117	-38.7319	103.58	77.99	179.87	73.60
176.1140	-38.7319	103.56	78.05	179.97	73.76
176.1164	-38.7319	103.54	78.12	180.07	73.94
176.1187	-38.7319	103.52	78.22	180.15	74.15
176.1210	-38.7319	103.49	78.35	180.23	74.37
176.1233	-38.7319	103.46	78.50	180.29	74.62
176.1257	-38.7319	103.43	78.69	180.34	74.88
176.1280	-38.7319	103.40	78.93	180.38	75.18
176.1303	-38.7319	103.38	79.22	180.39	75.50
176.1326	-38.7319	103.35	79.55	180.39	75.85
176.1349	-38.7319	103.32	79.94	180.37	76.22
176.1373	-38.7319	103.30	80.38	180.34	76.63
176.1396	-38.7319	103.28	80.86	180.29	77.06
176.1419	-38.7319	103.26	81.37	180.22	77.51
176.1442	-38.7319	103.24	81.92	180.15	77.98
176.1466	-38.7319	103.22	82.49	180.08	78.47
176.1489	-38.7319	103.20	83.08	179.99	78.99
176.1512	-38.7319	103.18	83.69	179.91	79.51
176.1535	-38.7319	103.17	84.30	179.82	80.05
176.1559	-38.7319	103.15	84.93	179.73	80.61
176.1582	-38.7319	103.13	85.57	179.64	81.18
176.1605	-38.7319	103.10	86.22	179.55	81.76
176.1628	-38.7319	103.08	86.88	179.45	82.35
176.1652	-38.7319	103.06	87.54	179.36	82.95
176.1675	-38.7319	103.04	88.21	179.27	83.57
176.1698	-38.7319	103.02	88.89	179.19	84.20
176.1721	-38.7319	103.00	89.58	179.10	84.83
176.1744	-38.7319	102.98	90.27	179.01	85.48
176.1768	-38.7319	102.96	90.97	178.93	86.13
176.1791	-38.7319	102.94	91.68	178.85	86.80
176.1814	-38.7319	102.91	92.39	178.77	87.47
176.1837	-38.7319	102.89	93.11	178.69	88.16
176.1861	-38.7319	102.87	93.83	178.62	88.85
176.1884	-38.7319	102.85	94.56	178.55	89.55
176.1907	-38.7319	102.83	95.30	178.48	90.26
176.1930	-38.7319	102.81	96.05	178.41	90.98
176.1954	-38.7319	102.79	96.80	178.34	91.70
176.1977	-38.7319	102.78	97.55	178.28	92.43
176.2000	-38.7319	102.76	98.32	178.22	93.17
175.9700	-38.7303	99.80	95.78	174.95	90.46
175.9723	-38.7303	99.84	95.15	174.98	89.84
175.9746	-38.7303	99.88	94.54	175.00	89.22
175.9770	-38.7303	99.92	93.93	175.03	88.60
175.9793	-38.7303	99.97	93.33	175.06	88.00
175.9816	-38.7303	100.01	92.74	175.09	87.41
175.9839	-38.7303	100.06	92.16	175.12	86.82
175.9863	-38.7303	100.11	91.59	175.15	86.24
175.9886	-38.7303	100.16	91.03	175.18	85.68
175.9909	-38.7303	100.22	90.48	175.22	85.12
175.9932	-38.7303	100.27	89.93	175.26	84.57
175.9956	-38.7303	100.33	89.40	175.30	84.03
175.9979	-38.7303	100.39	88.87	175.34	83.50
176.0002	-38.7303	100.45	88.36	175.38	82.98
176.0025	-38.7303	100.51	87.85	175.42	82.46
176.0048	-38.7303	100.57	87.36	175.47	81.96
176.0072	-38.7303	100.64	86.87	175.52	81.47
176.0095	-38.7303	100.71	86.40	175.57	80.99
176.0118	-38.7303	100.78	85.93	175.62	80.52
176.0141	-38.7303	100.85	85.48	175.67	80.06
176.0165	-38.7303	100.92	85.04	175.73	79.61
176.0188	-38.7303	101.00	84.61	175.79	79.17
176.0211	-38.7303	101.08	84.19	175.85	78.75
176.0234	-38.7303	101.15	83.78	175.91	78.33
176.0258	-38.7303	101.23	83.38	175.97	77.93
176.0281	-38.7303	101.32	82.99	176.04	77.54
176.0304	-38.7303	101.40	82.61	176.11	77.16
176.0327	-38.7303	101.48	82.25	176.18	76.79
176.0351	-38.7303	101.57	81.90	176.25	76.43
176.0374	-38.7303	101.65	81.56	176.33	76.09
176.0397	-38.7303	101.74	81.23	176.41	75.75
176.0420	-38.7303	101.83	80.91	176.49	75.43
176.0443	-38.7303	101.92	80.60	176.58	75.13
176.0467	-38.7303	102.01	80.31	176.66	74.83
176.0490	-38.7303	102.10	80.03	176.76	74.55
176.0513	-38.7303	102.19	79.76	176.85	74.29
176.0536	-38.7303	102.28	79.50	176.95	74.03
176.0560	-38.7303	102.37	79.26	177.05	73.79
176.0583	-38.7303	102.46	79.03	177.15	73.57
176.0606	-38.7303	102.55	78.81	177.26	73.36
176.0629	-38.7303	102.63	78.60	177.37	73.16
176.0653	-38.7303	102.72	78.41	177.48	72.97
176.0676	-38.7303	102.81	78.23	177.59	72.81
176.0699	-38.7303	102.89	78.06	177.71	72.65
176.0722	-38.7303	102.97	77.90	177.83	72.51
176.0745	-38.7303	103.05	77.75	177.96	72.39
176.0769	-38.7303	103.13	77.62	178.08	72.28
176.0792	-38.7303	103.20	77.50	178.21	72.19
176.0815	-38.7303	103.27	77.39	178.34	72.12
176.0838	-38.7303	103.34	77.29	178.47	72.06
176.0862	-38.7303	103.40	77.21	178.61	72.01
176.0885	-38.7303	103.45	77.14	178.74	71.99
176.0908	-38.7303	103.50	77.08	178.87	71.98
176.0931	-38.7303	103.54	77.03	179.00	71.99
176.0955	-38.7303	103.58	76.99	179.14	72.01
176.0978	-38.7303	103.61	76.96	179.27	72.05
176.1001	-38.7303	103.64	76.94	179.40	72.11
176.1024	-38.7303	103.65	76.93	179.53	72.19
176.1047	-38.7303	103.66	76.93	179.65	72.28
176.1071	-38.7303	103.66	76.94	179.78	72.39
176.1094	-38.7303	103.66	76.96	179.90	72.52
176.1117	-38.7303	103.65	77.00	180.01	72.67
176.1140	-38.7303	103.63	77.04	180.12	72.83
176.1164	-38.7303	103.60	77.10	180.23	73.01
176.1187	-38.7303	103.57	77.17	180.32	73.21
176.1210	-38.7303	103.54	77.27	180.41	73.43
176.1233	-38.7303	103.50	77.40	180.48	73.68
176.1257	-38.7303	103.47	77.58	180.54	73.94
176.1280	-38.7303	103.43	77.80	180.58	74.24
176.1303	-38.7303	103.40	78.08	180.59	74.56
176.1326	-38.7303	103.37	78.43	180.59	74.91
176.1349	-38.7303	103.34	78.83	180.56	75.30
176.1373	-38.7303	103.32	79.29	180.52	75.71
176.1396	-38.7303	103.30	79.80	180.46	76.15
176.1419	-38.7303	103.28	80.34	180.39	76.62
176.1442	-38.7303	103.26	80.92	180.30	77.10
176.1466	-38.7303	103.24	81.52	180.21	77.61
176.1489	-38.7303	103.22	82.14	180.12	78.13
176.1512	-38.7303	103.21	82.77	180.02	78.67
176.1535	-38.7303	103.19	83.41	179.92	79.22
176.1559	-38.7303	103.17	84.06	179.82	79.79
176.1582	-38.7303	103.14	84.72	179.72	80.37
176.1605	-38.7303	103.12	85.38	179.62	80.96
176.1628	-38.7303	103.10	86.06	179.52	81.56
176.1652	-38.7303	103.08	86.74	179.43	82.17
176.1675	-38.7303	103.06	87.42	179.33	82.80
176.1698	-38.7303	103.04	88.11	179.24	83.43
176.1721	-38.7303	103.02	88.81	179.14	84.08
176.1744	-38.7303	102.99	89.51	179.05	84.73
176.1768	-38.7303	102.97	90.22	178.96	85.40
176.1791	-38.7303	102.95	90.94	178.88	86.07
176.1814	-38.7303	102.93	91.66	178.79	86.75
176.1837	-38.7303	102.91	92.39	178.71	87.44
176.1861	-38.7303	102.89	93.12	178.64	88.14
176.1884	-38.7303	102.86	93.86	178.56	88.85
176.1907	-38.7303	102.84	94.61	178.49	89.57
176.1930	-38.7303	102.82	95.36	178.42	90.29
176.1954	-38.7303	102.80	96.12	178.35	91.02
176.1977	-38.7303	102.78	96.89	178.29	91.76
176.2000	-38.7303	102.77	97.66	178.22	92.51
175.9700	-38.7287	99.76	95.09	174.91	89.78
175.9723	-38.7287	99.80	94.47	174.93	89.15
175.9746	-38.7287	99.84	93.84	174.96	88.52
175.9770	-38.7287	99.88	93.23	174.99	87.91
175.9793	-38.7287	99.93	92.63	175.01	87.30
175.9816	-38.7287	99.97	92.04	175.04	86.70
175.9839	-38.7287	100.02	91.45	175.07	86.11
175.9863	-38.7287	100.07	90.87	175.11	85.53
175.9886	-38.7287	100.12	90.30	175.14	84.95
175.9909	-38.7287	100.18	89.75	175.18	84.39
175.9932	-38.7287	100.23	89.20	175.21	83.83
175.9956	-38.7287	100.29	88.66	175.25	83.29
175.9979	-38.7287	100.35	88.13	175.29	82.75
176.0002	-38.7287	100.41	87.61	175.34	82.23
176.0025	-38.7287	100.48	87.10	175.38	81.71
176.0048	-38.7287	100.54	86.60	175.43	81.20
176.0072	-38.7287	100.61	86.11	175.48	80.71
176.0095	-38.7287	100.68	85.63	175.53	80.22
176.0118	-38.7287	100.75	85.16	175.58	79.75
176.0141	-38.7287	100.83	84.70	175.63	79.28
176.0165	-38.7287	100.90	84.26	175.69	78.83
176.0188	-38.7287	100.98	83.82	175.75	78.39
176.0211	-38.7287	101.06	83.39	175.81	77.95
176.0234	-38.7287	101.14	82.98	175.87	77.53
176.0258	-38.7287	101.22	82.58	175.94	77.12
176.0281	-38.7287	101.30	82.19	176.00	76.73
176.0304	-38.7287	101.39	81.81	176.07	76.34
176.0327	-38.7287	101.47	81.44	176.15	75.97
176.0351	-38.7287	101.56	81.08	176.22	75.61
176.0374	-38.7287	101.65	80.74	176.30	75.26
176.0397	-38.7287	101.74	80.40	176.38	74.92
176.0420	-38.7287	101.83	80.08	176.46	74.60
176.0443	-38.7287	101.92	79.77	176.55	74.29
176.0467	-38.7287	102.02	79.47	176.64	73.99
176.0490	-38.7287	102.11	79.19	176.73	73.70
176.0513	-38.7287	102.20	78.92	176.83	73.43
176.0536	-38.7287	102.30	78.66	176.93	73.17
176.0560	-38.7287	102.39	78.41	177.03	72.93
176.0583	-38.7287	102.48	78.17	177.14	72.70
176.0606	-38.7287	102.58	77.95	177.25	72.48
176.0629	-38.7287	102.67	77.74	177.36	72.28
176.0653	-38.7287	102.76	77.54	177.48	72.09
176.0676	-38.7287	102.85	77.36	177.60	71.92
176.0699	-38.7287	102.94	77.18	177.72	71.76
176.0722	-38.7287	103.02	77.02	177.85	71.62
176.0745	-38.7287	103.11	76.87	177.98	71.50
176.0769	-38.7287	103.19	76.74	178.11	71.39
176.0792	-38.7287	103.27	76.61	178.24	71.29
176.0815	-38.7287	103.34	76.50	178.38	71.21
176.0838	-38.7287	103.41	76.40	178.52	71.15
176.0862	-38.7287	103.47	76.31	178.66	71.10
176.0885	-38.7287	103.53	76.23	178.80	71.07
176.0908	-38.7287	103.58	76.17	178.94	71.06
176.0931	-38.7287	103.63	76.11	179.08	71.07
176.0955	-38.7287	103.67	76.07	179.22	71.09
176.0978	-38.7287	103.70	76.03	179.36	71.13
176.1001	-38.7287	103.72	76.01	179.50	71.19
176.1024	-38.7287	103.74	75.99	179.64	71.26
176.1047	-38.7287	103.75	75.98	179.77	71.36
176.1071	-38.7287	103.74	75.98	179.91	71.47
176.1094	-38.7287	103.74	75.99	180.04	71.60
176.1117	-38.7287	103.72	76.00	180.16	71.74
176.1140	-38.7287	103.69	76.02	180.28	71.90
176.1164	-38.7287	103.66	76.06	180.40	72.08
176.1187	-38.7287	103.63	76.11	180.51	72.28
176.1210	-38.7287	103.59	76.17	180.61	72.49
176.1233	-38.7287	103.54	76.28	180.69	72.73
176.1257	-38.7287	103.50	76.42	180.76	73.00
176.1280	-38.7287	103.46	76.63	180.80	73.29
176.1303	-38.7287	103.42	76.90	180.82	73.61
176.1326	-38.7287	103.39	77.25	180.81	73.97
176.1349	-38.7287	103.36	77.67	180.78	74.37
176.1373	-38.7287	103.34	78.17	180.72	74.79
176.1396	-38.7287	103.32	78.71	180.65	75.24
176.1419	-38.7287	103.30	79.30	180.56	75.72
176.1442	-38.7287	103.28	79.91	180.46	76.22
176.1466	-38.7287	103.26	80.55	180.36	76.74
176.1489	-38.7287	103.24	81.19	180.25	77.28
176.1512	-38.7287	103.22	81.85	180.14	77.83
176.1535	-38.7287	103.21	82.52	180.03	78.39
176.1559	-38.7287	103.18	83.19	179.92	78.97
176.1582	-38.7287	103.16	83.87	179.81	79.56
176.1605	-38.7287	103.14	84.55	179.70	80.16
176.1628	-38.7287	103.12	85.24	179.59	80.77
176.1652	-38.7287	103.10	85.93	179.49	81.40
176.1675	-38.7287	103.08	86.63	179.39	82.03
176.1698	-38.7287	103.05	87.34	179.28	82.67
176.1721	-38.7287	103.03	88.05	179.19	83.33
176.1744	-38.7287	103.01	88.76	179.09	83.99
176.1768	-38.7287	102.99	89.48	179.00	84.66
176.1791	-38.7287	102.96	90.21	178.91	85.35
176.1814	-38.7287	102.94	90.94	178.82	86.04
176.1837	-38.7287	102.92	91.68	178.73	86.74
176.1861	-38.7287	102.90	92.42	178.65	87.44
176.1884	-38.7287	102.88	93.17	178.57	88.16
176.1907	-38.7287	102.85	93.92	178.50	88.88
176.1930	-38.7287	102.83	94.68	178.42	89.61
176.1954	-38.7287	102.81	95.45	178.36	90.35
176.1977	-38.7287	102.79	96.22	178.29	91.10
176.2000	-38.7287	102.77	97.00	178.22	91.85
175.9700	-38.7271	99.72	94.41	174.87	89.11
175.9723	-38.7271	99.76	93.78	174.89	88.47
175.9746	-38.7271	99.80	93.15	174.92	87.84
175.9770	-38.7271	99.84	92.54	174.94	87.22
175.9793	-38.7271	99.88	91.93	174.97	86.60
175.9816	-38.7271	99.93	91.33	175.00	86.00
175.9839	-38.7271	99.98	90.74	175.03	85.40
175.9863	-38.7271	100.03	90.16	175.06	84.81
175.9886	-38.7271	100.08	89.58	175.10	84.23
175.9909	-38.7271	100.14	89.02	175.13	83.66
175.9932	-38.7271	100.20	88.47	175.17	83.10
175.9956	-38.7271	100.25	87.92	175.21	82.55
175.9979	-38.7271	100.32	87.39	175.25	82.01
176.0002	-38.7271	100.38	86.86	175.29	81.48
176.0025	-38.7271	100.44	86.35	175.34	80.96
176.0048	-38.7271	100.51	85.84	175.38	80.45
176.0072	-38.7271	100.58	85.35	175.43	79.95
176.0095	-38.7271	100.65	84.86	175.48	79.46
176.0118	-38.7271	100.72	84.39	175.54	78.97
176.0141	-38.7271	100.80	83.93	175.59	78.51
176.0165	-38.7271	100.88	83.48	175.65	78.05
176.0188	-38.7271	100.96	83.04	175.71	77.60
176.0211	-38.7271	101.04	82.61	175.77	77.16
176.0234	-38.7271	101.12	82.19	175.83	76.74
176.0258	-38.7271	101.20	81.78	175.90	76.32
176.0281	-38.7271	101.29	81.38	175.96	75.92
176.0304	-38.7271	101.38	81.00	176.04	75.53
176.0327	-38.7271	101.47	80.63	176.11	75.15
176.0351	-38.7271	101.56	80.27	176.19	74.79
176.0374	-38.7271	101.65	79.92	176.26	74.43
176.0397	-38.7271	101.74	79.58	176.35	74.09
176.0420	-38.7271	101.84	79.25	176.43	73.76
176.0443	-38.7271	101.93	78.94	176.52	73.45
176.0467	-38.7271	102.03	78.64	176.61	73.14
176.0490	-38.7271	102.12	78.35	176.71	72.85
176.0513	-38.7271	102.22	78.08	176.81	72.58
176.0536	-38.7271	102.32	77.81	176.91	72.31
176.0560	-38.7271	102.42	77.56	177.02	72.07
176.0583	-38.7271	102.51	77.32	177.12	71.83
176.0606	-38.7271	102.61	77.09	177.24	71.61
176.0629	-38.7271	102.71	76.88	177.36	71.41
176.0653	-38.7271	102.80	76.68	177.48	71.21
176.0676	-38.7271	102.90	76.49	177.60	71.04
176.0699	-38.7271	102.99	76.31	177.73	70.88
176.0722	-38.7271	103.08	76.15	177.86	70.73
176.0745	-38.7271	103.17	76.00	178.00	70.60
176.0769	-38.7271	103.25	75.86	178.13	70.49
176.0792	-38.7271	103.33	75.73	178.27	70.39
176.0815	-38.7271	103.41	75.61	178.42	70.31
176.0838	-38.7271	103.48	75.51	178.56	70.24
176.0862	-38.7271	103.55	75.41	178.71	70.19
176.0885	-38.7271	103.61	75.33	178.86	70.16
176.0908	-38.7271	103.67	75.26	179.01	70.15
176.0931	-38.7271	103.72	75.20	179.16	70.15
176.0955	-38.7271	103.76	75.15	179.31	70.17
176.0978	-38.7271	103.79	75.11	179.46	70.21
176.1001	-38.7271	103.81	75.08	179.60	70.27
176.1024	-38.7271	103.83	75.05	179.75	70.34
176.1047	-38.7271	103.83	75.03	179.90	70.43
176.1071	-38.7271	103.83	75.02	180.04	70.54
176.1094	-38.7271	103.82	75.01	180.18	70.67
176.1117	-38.7271	103.80	75.01	180.32	70.81
176.1140	-38.7271	103.77	75.00	180.45	70.97
176.1164	-38.7271	103.73	75.01	180.58	71.15
176.1187	-38.7271	103.68	75.02	180.70	71.34
176.1210	-38.7271	103.63	75.05	180.82	71.55
176.1233	-38.7271	103.58	75.11	180.92	71.78
176.1257	-38.7271	103.52	75.21	181.00	72.04
176.1280	-38.7271	103.47	75.39	181.05	72.33
176.1303	-38.7271	103.43	75.65	181.08	72.66
176.1326	-38.7271	103.39	76.01	181.06	73.02
176.1349	-38.7271	103.37	76.46	181.02	73.42
176.1373	-38.7271	103.34	77.00	180.95	73.86
176.1396	-38.7271	103.33	77.59	180.85	74.33
176.1419	-38.7271	103.31	78.23	180.75	74.83
176.1442	-38.7271	103.29	78.89	180.63	75.35
176.1466	-38.7271	103.28	79.56	180.51	75.88
176.1489	-38.7271	103.26	80.25	180.39	76.43
176.1512	-38.7271	103.24	80.94	180.26	76.99
176.1535	-38.7271	103.22	81.63	180.14	77.57
176.1559	-38.7271	103.20	82.33	180.02	78.16
176.1582	-38.7271	103.18	83.03	179.90	78.76
176.1605	-38.7271	103.16	83.73	179.78	79.37
176.1628	-38.7271	103.14	84.43	179.66	79.99
176.1652	-38.7271	103.11	85.14	179.55	80.63
176.1675	-38.7271	103.09	85.85	179.44	81.27
176.1698	-38.7271	103.07	86.57	179.33	81.92
176.1721	-38.7271	103.04	87.29	179.23	82.58
176.1744	-38.7271	103.02	88.01	179.13	83.26
176.1768	-38.7271	103.00	88.75	179.03	83.94
176.1791	-38.7271	102.98	89.48	178.93	84.63
176.1814	-38.7271	102.95	90.22	178.84	85.32
176.1837	-38.7271	102.93	90.97	178.75	86.03
176.1861	-38.7271	102.91	91.72	178.67	86.75
176.1884	-38.7271	102.89	92.48	178.58	87.47
176.1907	-38.7271	102.86	93.24	178.50	88.20
176.1930	-38.7271	102.84	94.01	178.43	88.94
176.1954	-38.7271	102.82	94.79	178.36	89.69
176.1977	-38.7271	102.80	95.57	178.29	90.44
176.2000	-38.7271	102.78	96.35	178.22	91.20
175.9700	-38.7255	99.67	93.74	174.82	88.43
175.9723	-38.7255	99.71	93.10	174.85	87.79
175.9746	-38.7255	99.75	92.47	174.87	87.15
175.9770	-38.7255	99.80	91.85	174.90	86.53
175.9793	-38.7255	99.84	91.23	174.92	85.91
175.9816	-38.7255	99.89	90.63	174.95	85.30
175.9839	-38.7255	99.94	90.03	174.98	84.70
175.9863	-38.7255	99.99	89.44	175.02	84.10
175.9886	-38.7255	100.04	88.87	175.05	83.52
175.9909	-38.7255	100.10	88.30	175.09	82.94
175.9932	-38.7255	100.16	87.74	175.12	82.38
175.9956	-38.7255	100.22	87.19	175.16	81.82
175.9979	-38.7255	100.28	86.65	175.20	81.28
176.0002	-38.7255	100.34	86.12	175.25	80.74
176.0025	-38.7255	100.41	85.60	175.29	80.21
176.0048	-38.7255	100.48	85.09	175.34	79.70
176.0072	-38.7255	100.55	84.59	175.39	79.19
176.0095	-38.7255	100.62	84.10	175.44	78.69
176.0118	-38.7255	100.70	83.62	175.49	78.21
176.0141	-38.7255	100.77	83.16	175.55	77.73
176.0165	-38.7255	100.85	82.70	175.60	77.27
176.0188	-38.7255	100.93	82.25	175.66	76.81
176.0211	-38.7255	101.01	81.82	175.72	76.37
176.0234	-38.7255	101.10	81.40	175.79	75.94
176.0258	-38.7255	101.19	80.98	175.85	75.52
176.0281	-38.7255	101.27	80.58	175.92	75.12
176.0304	-38.7255	101.36	80.20	176.00	74.72
176.0327	-38.7255	101.46	79.82	176.07	74.34
176.0351	-38.7255	101.55	79.45	176.15	73.97
176.0374	-38.7255	101.64	79.10	176.23	73.61
176.0397	-38.7255	101.74	78.76	176.31	73.26
176.0420	-38.7255	101.84	78.43	176.40	72.93
176.0443	-38.7255	101.94	78.11	176.49	72.61
176.0467	-38.7255	102.04	77.81	176.58	72.30
176.0490	-38.7255	102.14	77.52	176.68	72.01
176.0513	-38.7255	102.24	77.24	176.78	71.72
176.0536	-38.7255	102.34	76.97	176.89	71.46
176.0560	-38.7255	102.44	76.71	177.00	71.20
176.0583	-38.7255	102.54	76.47	177.11	70.97
176.0606	-38.7255	102.64	76.24	177.23	70.74
176.0629	-38.7255	102.74	76.02	177.35	70.53
176.0653	-38.7255	102.84	75.82	177.47	70.34
176.0676	-38.7255	102.94	75.62	177.60	70.15
176.0699	-38.7255	103.04	75.44	177.73	69.99
176.0722	-38.7255	103.14	75.28	177.87	69.84
176.0745	-38.7255	103.23	75.12	178.01	69.71
176.0769	-38.7255	103.32	74.98	178.16	69.59
176.0792	-38.7255	103.40	74.84	178.30	69.49
176.0815	-38.7255	103.49	74.72	178.45	69.40
176.0838	-38.7255	103.56	74.62	178.61	69.33
176.0862	-38.7255	103.63	74.52	178.76	69.28
176.0885	-38.7255	103.70	74.43	178.92	69.25
176.0908	-38.7255	103.76	74.36	179.08	69.23
176.0931	-38.7255	103.81	74.29	179.24	69.23
176.0955	-38.7255	103.85	74.24	179.39	69.25
176.0978	-38.7255	103.89	74.19	179.55	69.29
176.1001	-38.7255	103.91	74.15	179.71	69.34
176.1024	-38.7255	103.92	74.12	179.87	69.41
176.1047	-38.7255	103.93	74.09	180.02	69.51
176.1071	-38.7255	103.92	74.06	180.18	69.61
176.1094	-38.7255	103.91	74.04	180.33	69.74
176.1117	-38.7255	103.88	74.01	180.48	69.88
176.1140	-38.7255	103.84	73.98	180.63	70.04
176.1164	-38.7255	103.79	73.95	180.78	70.21
176.1187	-38.7255	103.74	73.92	180.92	70.40
176.1210	-38.7255	103.67	73.89	181.05	70.60
176.1233	-38.7255	103.61	73.89	181.18	70.83
176.1257	-38.7255	103.54	73.94	181.28	71.08
176.1280	-38.7255	103.48	74.06	181.35	71.36
176.1303	-38.7255	103.43	74.30	181.38	71.68
176.1326	-38.7255	103.39	74.68	181.36	72.05
176.1349	-38.7255	103.36	75.17	181.29	72.47
176.1373	-38.7255	103.34	75.77	181.20	72.93
176.1396	-38.7255	103.33	76.44	181.08	73.42
176.1419	-38.7255	103.32	77.14	180.95	73.93
176.1442	-38.7255	103.31	77.86	180.81	74.47
176.1466	-38.7255	103.29	78.58	180.67	75.02
176.1489	-38.7255	103.28	79.31	180.53	75.59
176.1512	-38.7255	103.26	80.03	180.39	76.16
176.1535	-38.7255	103.24	80.75	180.25	76.75
176.1559	-38.7255	103.22	81.47	180.12	77.35
176.1582	-38.7255	103.20	82.19	179.99	77.97
176.1605	-38.7255	103.18	82.91	179.86	78.59
176.1628	-38.7255	103.15	83.63	179.73	79.22
176.1652	-38.7255	103.13	84.35	179.61	79.86
176.1675	-38.7255	103.11	85.08	179.49	80.51
176.1698	-38.7255	103.08	85.81	179.38	81.17
176.1721	-38.7255	103.06	86.54	179.27	81.84
176.1744	-38.7255	103.03	87.28	179.16	82.53
176.1768	-38.7255	103.01	88.02	179.06	83.21
176.1791	-38.7255	102.99	88.76	178.96	83.91
176.1814	-38.7255	102.96	89.52	178.86	84.62
176.1837	-38.7255	102.94	90.27	178.77	85.33
176.1861	-38.7255	102.92	91.03	178.68	86.06
176.1884	-38.7255	102.90	91.80	178.59	86.79
176.1907	-38.7255	102.87	92.57	178.51	87.53
176.1930	-38.7255	102.85	93.35	178.43	88.27
176.1954	-38.7255	102.83	94.13	178.36	89.03
176.1977	-38.7255	102.81	94.92	178.29	89.79
176.2000	-38.7255	102.79	95.71	178.22	90.56
175.9700	-38.7238	99.63	93.07	174.78	87.77
175.9723	-38.7238	99.67	92.42	174.80	87.12
175.9746	-38.7238	99.71	91.79	174.82	86.48
175.9770	-38.7238	99.75	91.16	174.85	85.84
175.9793	-38.7238	99.80	90.54	174.88	85.22
175.9816	-38.7238	99.84	89.93	174.91	84.60
175.9839	-38.7238	99.89	89.33	174.94	84.00
175.9863	-38.7238	99.95	88.73	174.97	83.40
175.9886	-38.7238	100.00	88.15	175.00	82.81
175.9909	-38.7238	100.06	87.58	175.04	82.23
175.9932	-38.7238	100.11	87.01	175.08	81.66
175.9956	-38.7238	100.17	86.46	175.12	81.09
175.9979	-38.7238	100.24	85.91	175.16	80.54
176.0002	-38.7238	100.30	85.38	175.20	80.00
176.0025	-38.7238	100.37	84.85	175.24	79.47
176.0048	-38.7238	100.44	84.34	175.29	78.95
176.0072	-38.7238	100.51	83.84	175.34	78.43
176.0095	-38.7238	100.59	83.34	175.39	77.93
176.0118	-38.7238	100.66	82.86	175.44	77.44
176.0141	-38.7238	100.74	82.39	175.50	76.96
176.0165	-38.7238	100.82	81.93	175.56	76.49
176.0188	-38.7238	100.91	81.48	175.62	76.03
176.0211	-38.7238	100.99	81.04	175.68	75.59
176.0234	-38.7238	101.08	80.61	175.74	75.15
